title,duration,description,views,author,videoId,uploadDate,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,selectedBy,selectedByLink
DIY Home Made Steam Room,74,"Have you ever wanted to have your own steam room at home? check this video out and you will never have the worries of having to use the steam room at your health club which is usually full.FAQ:I said you need a tent,steam gun (used to removed wallpapers) and an inflatable chair to sit in while your inside.Isn't it called a sauna? - Nope,a sauna uses a heater or rocks to heat up the room,a steam room uses umm lets see.....STEAM!Am I gay or bi? - No.Am I Australian? - Yes,but Im also hispanic so thats why I have a lisp.The Song is Baila Me by The Gypsy Kings.",381429,Triponic,O_6wBubwXBM,,,2.5,,,1168748979000,"Sun, 14 Jan 2007 04:29:39 GMT",20070114042939,People,,
Don't Hate Lazydork,169,"Ah, featured. So nice. Thank you, YouTube. I wanted to see if I could write a Ghostface style rap - lots of internal rhyme, constant flow, and on top of it all, remind the people who constantly hate on me why they shouldn't. Shout out to the people who watched me record this via live chat.Lyrics:yo- lazydork is my taken namewon't relinquish any claim to internet fameyou're not the same I explain and you got no complaintsobvious the tracks just ran out for your trainlike a flame I need oxygen, vivarin, hemoglobinto my bloodstream -- dream did I did you?it's me the mexican jewvia youtube, maginifier, cheap supplier of desireit's laid bare for all to see, to a degree, even me with my pedigree can't decreethe tastes of the massesskippin classes watching clashesbetween fictional reality, no claritythere's a talent disparity you can't reconcileso watch all my vids - and kids, getting this good will take you awhile But wait, what is this, there's gotta be morebefore I bury your ass a spot on the floorbut what's it for? you deplore every vid that I makeyou relate the same comment that the last one is better than the last one and the first one I don't even rehearse embut what's the point of me tryin t' shoot n' disperse emI disburse than you curse but your bubble will burstlike fred durst your biskit is limp I eat shrimp at benihanaf*** darfur I'm down with ghana don't you wannaget dissed by me so you get some celebrityinstantly, tremendously but I'm afraid I disagree lazydork, lazydork lazydork WHATI got a hairy chest and a bit of a gutyou can tell me that I'm fat or that I sleep with guysbut it doesn't bother me cause I'm down with gay prideinsult me all you want, I'm sticking aroundcause I owe to the world to keep releasing my soundrumors abound - I'm not on for two weeks and now I'm deador making pornos in someone's bedor just instead I'm getting aheadof myself, I'm here to put you haters on the back of my shelfand to the people that love, well, thank youyou better take a whiff cause lazydork's the poo.",37252,rickyste,wupgIBMPzZc,,,3.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Entertainment,,
The Other Son,159,What Would Wesley Do?,191372,BaratsAndBereta,NFwvs8eYt6E,,,4.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Comedy,,
The YouTube Guided Tour,285,"Welcome to YouTube newbies. And if you're a YouTube vet, you can still stick around. You might learn a thing or two.",143058,JackDanyells,dcZ-bAZtC34,,,3.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Comedy,,
Viral Video Genius,210,"Viral Video Czar Kevin Nalty, also known as Nalts, shares his inspiration on what makes him an undiscovered legend of viral video.** Thanks for featuring me, YouTube. I now hold honors for the LOWEST views in a featured video! I promise I'll be nice from now on. For more of Nalts see username GOOTUBECONSPIRACY and MEDIAMOGIRL.",150071,nalts,aXJVxmWTmkg,,,3.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Comedy,,
World Freehand Circle Drawing Champion,78,Alexander Overwijk draws a perfect freehand circle 1m in diameter in less than a second.,1451,gravylookout,eAhfZUZiwSE,,,4.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Arts & Animation,,
Puehse Twins Skateboarding,196,8 year-old skateboarding twins Tristan & Nic Puehse.  www.skateboardingtwins.com,926645,groms,8X2_zsnPkq8,,,4.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Sports,,
"Duke Rightious' ""C Minor Etude""",186,Order CD at www.dukerightious.com,312699,DukeRightious,u_5FaQff6EY,,,3.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Music,,
"""We""Tube: The Future of Youtube",216,"Why should we ""tube""?",386896,zakgeorge21,z7JgtjeIsuY,,,2.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,News & Blogs,,
engagement india,131,david asked susie to marry him in the hills of Matheran,319570,susiefusion,hjoCsZpTv8s,,,2.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,People,,
"Big Dancing, Small Town",313,"www.myspace.com/wobblypondproductionsWobbly Pond Productions brings you this overly cool, feel-good video of some big  dancing in a small town.",784937,QuadMagicalNESS,cEZsB3sQLnY,,,4.5,,,1168887031000,"Mon, 15 Jan 2007 18:50:31 GMT",20070115185031,Comedy,,
Fur Elise (Funky),139,Benyamin,201313,dabiribd,ldVc2tHCdLQ,,,3.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Music,,
Ice Storm,84,The trees in the backyard. Frozen!,188073,carolynlum,P9XYOUgYRKw,,,3.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Entertainment,,
drawing youtube,124,"This is a short version of the videos i did. I'm drawing people on youtube. Do you want me to draw a picture of you? Just ask me. I'll be glad to do it. using: pen, pencil, water color, oil pastel, dry pastel, aquarele and stuff i don't remember.music by: marcoseiji (DJ marcoseiji)------------------------------------in this video there are drawings of:theboringdispatcher seanbedlam BgirL5 inloveoutoftime boh3m3 warren25smash burnvictim77 billybobjoe Aember25 SSGLuceyGirl tabasco1983 xdrlx  timothydelaghetto Appleseed mellbell17 pajamadude15 superfrodies furnifur echidnamon mysterywalker THANKS TO ALL OF YOU.",476150,marcoseiji,z8kJ6Ts4rG4,,,4.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Arts & Animation,,
I Have a Dream Project - Daniel Stringer,65,"The I Have a Dream Project is a collaborative dedication to Dr. Martin Luther King Jr. In honor of the holiday, take a minute, tell us your dreammyspace.com/danielpstringer",176212,danielstringer,mA7WCHfVRfc,,,4.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,People,,
The Other Son,159,What Would Wesley Do?,458638,BaratsAndBereta,NFwvs8eYt6E,,,4.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Comedy,,
The YouTube Guided Tour,285,"Welcome to YouTube newbies. And if you're a YouTube vet, you can still stick around. You might learn a thing or two.Video F.
	
	
			Welcome to YouTube newbies. And if you're a YouTube vet, you can still stick around. You might learn a thing or two.Video F.A.Q.1. I used Adobe Premiere 2.0 and a homemade green screen2. Yes, I am WELL aware of the fact that I can't act.3. Yes, you can have a FULL 5 minutes of your life back. Just remember, when you're on your death bad, that last breath is on me.4. To learn how to make a green screen watch Therapix's tutorial (attached as a video response).",294355,JackDanyells,dcZ-bAZtC34,,,3.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Comedy,,
Viral Video Genius -- Nalts Draws Even Rounder Circle,210,"Viral Video Czar Kevin Nalty, also known as Nalts, shares his inspiration on what makes him an undiscovered legend of viral video.** Thanks for featuring me, YouTube. I now hold honors for the LOWEST views in a featured video! I promise I'll be nice from now on. For more of Nalts see username GOOTUBECONSPIRACY and MEDIAMOGIRL.",207523,nalts,aXJVxmWTmkg,,,3.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Comedy,,
World Freehand Circle Drawing Champion,78,Alexander Overwijk draws a perfect freehand circle 1m in diameter in less than a second.,1918,gravylookout,eAhfZUZiwSE,,,4.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Arts & Animation,,
Puehse Twins Skateboarding,196,8 year-old skateboarding twins Tristan & Nic Puehse.  www.skateboardingtwins.com,1155,groms,8X2_zsnPkq8,,,4.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Sports,,
"Duke Rightious' ""C Minor Etude""",186,Order CD at www.dukerightious.com,414687,DukeRightious,u_5FaQff6EY,,,3.5,,,1169057164000,"Wed, 17 Jan 2007 18:06:04 GMT",20070117180604,Music,,
スコティッシュ・フォールド　Scottish Fold,116,垂れ耳がかわいいスコティッシュ・フォール ドです,67675,sutatabo,xmsV9R8FsDA,,,3.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Pets & Animals,,
Punchy!,127,It's all fun and games until someone gets punched in the face. And then it's even more fun!,524246,wickedawesomefilms,ofZww-HCJSo,,,3.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Comedy,,
Mr. Deity Episode 3:  Mr. Deity and The Light,151,Mr. Deity and Larry have trouble with the lighting on their new world,78744,misterdeity,mvWdkz8Ra54,,,2.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Comedy,,
Fur Elise (Funky),139,"Thanks for watching this video. For those of you who feel that the paste of my funky video is too fast, please check my ""Fur Elise"" classic version. Also appreciate if you check my new composition ""True Love"" and leave some readable comments! lol. My dad wont let me read the comments with some F words.  so have fun.Ps. I'll be 10 yrs old soon. I'll try to compose a birthday song for myself and post it so you would all know it's my birthday! LolMy dear friends and the so called haters; you're all true inspiration.Love you all.Ben",684277,dabiribd,ldVc2tHCdLQ,,,3.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Music,,
Ice Storm,84,The trees in the backyard. Frozen!,341006,carolynlum,P9XYOUgYRKw,,,3.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Entertainment,,
drawing youtube,124,"This is a short version of the videos i did. I'm drawing people on youtube. Do you want me to draw a picture of you? Just ask me. I'll be glad to do it. using: pen, pencil, water color, oil pastel, dry pastel, aquarele and stuff i don't remember.music by: marcoseiji (DJ marcoseiji)------------------------------------in this video there are drawings of:theboringdispatcher seanbedlam BgirL5 inloveoutoftime boh3m3 warren25smash burnvictim77 billybobjoe Aember25 SSGLuceyGirl tabasco1983 xdrlx  timothydelaghetto Appleseed mellbell17 pajamadude15 superfrodies furnifur echidnamon mysterywalker THANKS TO ALL OF YOU.",705926,marcoseiji,z8kJ6Ts4rG4,,,4.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Arts & Animation,,
I Have a Dream Project - Daniel Stringer,65,"The I Have a Dream Project is a collaborative dedication to Dr. Martin Luther King Jr. In honor of the holiday, take a minute, tell us your dreammyspace.com/danielpstringer",220987,danielstringer,mA7WCHfVRfc,,,4.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,People,,
The Other Son,159,What Would Wesley Do?,536352,BaratsAndBereta,NFwvs8eYt6E,,,4.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Comedy,,
The YouTube Guided Tour,285,"Welcome to YouTube newbies. And if you're a YouTube vet, you can still stick around. You might learn a thing or two.Video F.
	
	
			Welcome to YouTube newbies. And if you're a YouTube vet, you can still stick around. You might learn a thing or two.Video F.A.Q.1. I used Adobe Premiere 2.0 and a homemade green screen2. Yes, I am WELL aware of the fact that I can't act.3. Yes, you can have a FULL 5 minutes of your life back. Just remember, when you're on your death bad, that last breath is on me.4. To learn how to make a green screen watch Therapix's tutorial (attached as a video response).",340372,JackDanyells,dcZ-bAZtC34,,,3.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Comedy,,
Viral Video Genius -- Loses His Cool When Confronted,210,"Viral Video Czar Kevin Nalty, also known as Nalts, shares his inspiration on what makes him an undiscovered legend of viral video.** Thanks for featuring me, YouTube. I now hold honors for the LOWEST views in a featured video! I promise I'll be nice from now on. For more of Nalts see username GOOTUBECONSPIRACY and MEDIAMOGIRL.",232323,nalts,aXJVxmWTmkg,,,3.5,,,1169182421000,"Fri, 19 Jan 2007 04:53:41 GMT",20070119045341,Comedy,,
iBlinds - New generation iPod accessory,170,"A new generation accessory that interacts with your iPod or iPhone through your window blinds.Superior performance and tecnology that drives iBlinds to create innovative dynamic living room space through your own music.Created by : SERGE LIPSKIhttp://www.youtube.com/user/SergeLipskiMusic by :    JAMES PROVAN (GiR2007)    http://www.youtube.com/gir2007Serge takes a look at what might be possible in the future,and ponders how far will the 'i' generation take us?....and how much of is actually needed!.This video was originally released on Jan 14th but has now been remixed with an original soundtrack.I contacted James via his youtube channel over helping on this project,thankfully he accepted.We have never met in person or spoken,everything was done online with myself here in Chicago and James in Scotland.Spending long hours exchanging samples and re-edits a song was made. .Thanks once again James! This has been the longest toughest video for me to create yet.I feel it was worth it.",1224,SergeLipski,hBRjiLPNJAA,,,2.5,,,1169511482000,"Tue, 23 Jan 2007 00:18:02 GMT",20070123001802,Arts & Animation,,
"A Year of My Life: 10,000 photos from my point of view",547,"Absolutely every picture I took over a year's time. A photographer's life in pictures (both work and pleasure) during a year in Italy. [Part one: August to January]For best results, view on smallest screen setting (button on lower right side of YouTube screen, second one in)Music produced by me with Garageband.visit my site at www.nickbarberio.comThank you!",41029,TheaterOfMemory,n3FdlxMiZHM,,,3.5,,,1169511482000,"Tue, 23 Jan 2007 00:18:02 GMT",20070123001802,Arts & Animation,,
In the grain,211,David Haynes playing the drummachine with Toontrack 's EZ DRUMMER software,58328,DHaynesakafingerrs,wt-M2pyXZX8,,,3.5,,,1169511482000,"Tue, 23 Jan 2007 00:18:02 GMT",20070123001802,Music,,
Learn to Speak Body: Tape 5,367,"From MitchellRose.com and BodyVox dance company, a language instructional video. But instead of Bosnian or Burmese, this teaches the grammatical intricacies of body language. Yes, in just a few easy lessons you too can learn to speak body just like humans do. See more comedies at MitchellRose.com.",267639,Mitchla,x9YTxff3pHU,,,3.5,,,1169511482000,"Tue, 23 Jan 2007 00:18:02 GMT",20070123001802,Comedy,,
WorldMap Live Storm-Worm,40,F-Secure's WorldMap Live showing an outbreak of malware named Small.DAM. See http://www.f-secure.com/weblog/ for more info.,360669,fslabs,kH8cS1AkqiI,,,3.5,,,1169511482000,"Tue, 23 Jan 2007 00:18:02 GMT",20070123001802,Science & Technology,,
Card Magic - by Chris Brown the Sleight Artist,186,"I'm a magician/Sleight Artist with a purpose. My purpose is to keep you from aging. I love what magic does to people. It brings wonder back into their life of logic and understanding. As a kid your whole world is magic. But as you get older you figure out how things work so it doesn't seem so magical anymore. The older you get, the more distant you become from the feeling of when you were 6 and it was Christmas eve while you were waiting for Santa. I'm not looking for applaud or attention. All i want is to re-introduce magic for you. Because everybody loves this feeling, but we forget it as we grow older. What I do is sleight art. But its the reactions that makes this real magic. Don't clap for me. Don't. Just sit there. And be a kid again.Big thank you to Canibus for support and letting me use his song on this video. Background on Canibus- www.myspace.com/canibusHe's basically the freestyle king of the underground world. He is the undisputed Lyrical weight champion. See, in Radio rap you are judged on how much money you have and how catchy your beat is to dance to. Don't Confuse radio rap or Rap with  Hip hop. Underground Hip Hop is the purest form of poetry and soul combined in the music industry. In this art form, you are not judged on money...or popularity...you are judged plainly on Skill of word dexterity, imagery, wordplay, Knowledge, and descriptive real life story telling. Canibus is the mogul of Clever lyrics. There are a few rappers out there who come close, but at the end of the day, Canibus remains at the top when it comes to this field. I was fortunate enough to meet him and show him some magic after a show of his once. We hung out and i still talk to him. Which is why i had to use his song here on this video.  This song changed my thoughts about him about 5 years back. Its symbolic in that this was the first Canibus song i've ever heard.Song: Channel Zero - Canibus***********PS*************Just to put some of these comments to rest.- NO camera Editing- NO Sleeve work (Sleeves have nothing to do with any of these effects? Do you really think i'd limit myself to HAVING to wear long sleeve shirts? No)- NO special decks- Everything that you see here on this video, can be done right in front of your face.Thanks for watching. Subscribe and Stay tuned, better videos on the way. A big thank you goes out to each and every one of you.cb",758890,Orbitbrown,JZCHpacxl4c,,,3.5,,,1169511482000,"Tue, 23 Jan 2007 00:18:02 GMT",20070123001802,Entertainment,,
